"SampleID","Sample","Analyte","spiked_concentration","Estimated_C0","Estimated_C0_error","total_concentration","intensity","predicted_baseline","predicted_proposed","error_baseline","error_proposed","abs_error_baseline","abs_error_proposed"
"250327_130210.mea","pool","heptanone",0,2.94,1.611,2.94,522.137899977374,2.98865766095431,3.66672549032002,0.0486576609543068,0.726725490320019,0.0486576609543068,0.726725490320019
"250318_184633.mea","pool","heptanone",5,2.94,1.611,7.94,952.594496004006,5.96736755517969,7.32124626067052,-1.97263244482031,-0.618753739329478,1.97263244482031,0.618753739329478
"250320_051407.mea","pool","heptanone",5,2.94,1.611,7.94,1078.48415524108,6.96205247128177,8.54160568301524,-0.977947528718232,0.601605683015238,0.977947528718232,0.601605683015238
"250320_183727.mea","pool","heptanone",5,2.94,1.611,7.94,1030.72276315874,6.57685661665438,8.06901644090149,-1.36314338334562,0.129016440901486,1.36314338334562,0.129016440901486
"250326_213440.mea","pool","heptanone",5,2.94,1.611,7.94,1003.31183410743,6.36009026556817,7.80307005455035,-1.57990973443183,-0.136929945449653,1.57990973443183,0.136929945449653
"250318_153132.mea","pool","heptanone",7.5,2.94,1.611,10.44,1134.27067588641,7.42519349172043,9.10982432091471,-3.01480650827957,-1.33017567908529,3.01480650827957,1.33017567908529
"250320_015906.mea","pool","heptanone",7.5,2.94,1.611,10.44,1276.89202096596,8.68021055345084,10.6495801488084,-1.75978944654916,0.209580148808364,1.75978944654916,0.209580148808364
"250320_152224.mea","pool","heptanone",7.5,2.94,1.611,10.44,1346.23613987012,9.33163191087939,11.4487962408446,-1.10836808912061,1.00879624084463,1.10836808912061,1.00879624084463
"250326_202940.mea","pool","heptanone",7.5,2.94,1.611,10.44,1210.47489070205,8.08237544458538,9.91610797455297,-2.35762455541462,-0.523892025447033,2.35762455541462,0.523892025447033
"250318_132132.mea","pool","heptanone",10,2.94,1.611,12.94,1208.56115670598,8.06551099681142,9.89541731421377,-4.87448900318858,-3.04458268578623,4.87448900318858,3.04458268578623
"250319_234908.mea","pool","heptanone",10,2.94,1.611,12.94,1551.67455407996,11.4537188075435,14.0523430499455,-1.4862811924565,1.11234304994547,1.4862811924565,1.11234304994547
"250320_131223.mea","pool","heptanone",10,2.94,1.611,12.94,1583.66919738554,11.8141555917311,14.4945558739487,-1.12584440826895,1.5545558739487,1.12584440826895,1.5545558739487
"250327_140707.mea","pool","heptanone",10,2.94,1.611,12.94,1388.82516018365,9.7468580209778,11.9582290146398,-3.1931419790222,-0.981770985360164,3.1931419790222,0.981770985360164
"250327_151205.mea","pool","heptanone",15,2.94,1.611,17.94,1766.04657180689,14.0560155984989,17.245049963633,-3.88398440150111,-0.694950036366958,3.88398440150111,0.694950036366958
"250318_195135.mea","pool","heptanone",15,2.94,1.611,17.94,1810.33098507993,14.6550484098699,17.979991575611,-3.28495159013015,0.0399915756109799,3.28495159013015,0.0399915756109799
"250320_061907.mea","pool","heptanone",15,2.94,1.611,17.94,1937.71738255435,16.5177974245074,20.265361821683,-1.42220257549256,2.32536182168299,1.42220257549256,2.32536182168299
"250320_194227.mea","pool","heptanone",15,2.94,1.611,17.94,1750.36945892987,13.8494796393658,16.9916550445979,-4.09052036063425,-0.948344955402067,4.09052036063425,0.948344955402067
"250318_174132.mea","pool","heptanone",20,2.94,1.611,22.94,2019.04380382862,17.8255006461785,21.8697572662733,-5.1144993538215,-1.07024273372675,5.1144993538215,1.07024273372675
"250320_040907.mea","pool","heptanone",20,2.94,1.611,22.94,2196.98434701561,21.0262986231338,25.7967535511937,-1.91370137686622,2.85675355119372,1.91370137686622,2.85675355119372
"250320_173226.mea","pool","heptanone",20,2.94,1.611,22.94,2179.76005436708,20.6970859324462,25.3928489553439,-2.24291406755383,2.45284895534394,2.24291406755383,2.45284895534394
"250326_223939.mea","pool","heptanone",20,2.94,1.611,22.94,2163.29402006762,20.3859540811711,25.0111273868869,-2.55404591882888,2.07112738688689,2.55404591882888,2.07112738688689
"250318_142630.mea","pool","heptanone",30,2.94,1.611,32.94,2127.1886401497,19.7167207535228,24.1900581377993,-13.2232792464772,-8.74994186220073,13.2232792464772,8.74994186220073
"250320_005407.mea","pool","heptanone",30,2.94,1.611,32.94,2635.48629077266,29.7306229282075,36.4759183891078,-3.20937707179255,3.53591838910779,3.20937707179255,3.53591838910779
"250320_141723.mea","pool","heptanone",30,2.94,1.611,32.94,2615.09866627755,29.3542000443527,36.0140925328372,-3.58579995564729,3.07409253283718,3.58579995564729,3.07409253283718
"250327_120003.mea","pool","heptanone",30,2.94,1.611,32.94,2466.19859406905,26.4516341909666,32.4529913933561,-6.48836580903336,-0.487008606643897,6.48836580903336,0.487008606643897
"250319_001138.mea","s1","heptanone",0,1.005,0.594,1.005,171.815672860427,0.92397131155529,1.13360228729656,-0.0810286884447102,0.128602287296564,0.0810286884447102,0.128602287296564
"250327_225223.mea","s1","heptanone",0,1.005,0.594,1.005,180.967795699012,0.97477187629377,1.19592850420752,-0.0302281237062294,0.190928504207524,0.0302281237062294,0.190928504207524
"250401_212300.mea","s1","heptanone",0,1.005,0.594,1.005,169.084973651035,0.90881405630264,1.11500614799153,-0.0961859436973597,0.110006147991526,0.0961859436973597,0.110006147991526
"250319_022136.mea","s1","heptanone",5,1.005,0.594,6.005,862.449972113242,5.29349798833217,6.49448890060482,-0.711502011667829,0.489488900604822,0.711502011667829,0.489488900604822
"250327_183235.mea","s1","heptanone",5,1.005,0.594,6.005,844.13237506591,5.1602564631778,6.3310174856497,-0.844743536822205,0.3260174856497,0.844743536822205,0.3260174856497
"250401_222756.mea","s1","heptanone",5,1.005,0.594,6.005,881.995336001192,5.4370121179879,6.67056357262387,-0.5679878820121,0.665563572623872,0.5679878820121,0.665563572623872
"250318_230636.mea","s1","heptanone",7.5,1.005,0.594,8.505,1155.7458423693,7.60747748871041,9.33346498306641,-0.897522511289587,0.828464983066413,0.897522511289587,0.828464983066413
"250327_172738.mea","s1","heptanone",7.5,1.005,0.594,8.505,1380.06594614355,9.66034547968065,11.8520884738375,1.15534547968065,3.34708847383754,1.15534547968065,3.34708847383754
"250402_003753.mea","s1","heptanone",7.5,1.005,0.594,8.505,1235.07435295415,8.30078536436382,10.1840708231097,-0.20421463563618,1.67907082310974,0.20421463563618,1.67907082310974
"250318_205635.mea","s1","heptanone",10,1.005,0.594,11.005,1433.30040411086,10.1934595991756,12.5061557351167,-0.811540400824439,1.50115573511675,0.811540400824439,1.50115573511675
"250327_235720.mea","s1","heptanone",10,1.005,0.594,11.005,1449.19065604523,10.3564039961512,12.7060690211719,-0.648596003848828,1.70106902117191,0.648596003848828,1.70106902117191
"250401_233254.mea","s1","heptanone",10,1.005,0.594,11.005,1473.70331317069,10.6114374297912,13.0189645408659,-0.393562570208775,2.01396454086593,0.393562570208775,2.01396454086593
"250319_032637.mea","s1","heptanone",15,1.005,0.594,16.005,1850.23434474259,15.2154780408253,18.6675717023689,-0.789521959174659,2.66257170236894,0.789521959174659,2.66257170236894
"250327_204229.mea","s1","heptanone",15,1.005,0.594,16.005,1777.44436941068,14.2079690954461,17.4314787299246,-1.79703090455395,1.42647872992456,1.79703090455395,1.42647872992456
"250401_201804.mea","s1","heptanone",15,1.005,0.594,16.005,1900.01654652043,15.9437680861526,19.5610964805448,-0.0612319138473971,3.55609648054481,0.0612319138473971,3.55609648054481
"250319_011637.mea","s1","heptanone",20,1.005,0.594,21.005,2121.73887564995,19.6172124283615,24.0679733245619,-1.38778757163852,3.06297332456186,1.38778757163852,3.06297332456186
"250327_193731.mea","s1","heptanone",20,1.005,0.594,21.005,2163.46212275551,20.3891184003801,25.0150096280865,-0.615881599619943,4.0100096280865,0.615881599619943,4.0100096280865
"250402_014250.mea","s1","heptanone",20,1.005,0.594,21.005,2186.64945471182,20.8282668254991,25.5537922211734,-0.176733174500853,4.54879222117343,0.176733174500853,4.54879222117343
"250318_220135.mea","s1","heptanone",30,1.005,0.594,31.005,2474.08444722427,26.610752398588,32.6482104027066,-4.39424760141199,1.64321040270663,4.39424760141199,1.64321040270663
"250327_214726.mea","s1","heptanone",30,1.005,0.594,31.005,2601.7404213056,29.1045705762549,35.7078270325199,-1.90042942374512,4.70282703251985,1.90042942374512,4.70282703251985
"250402_024748.mea","s1","heptanone",30,1.005,0.594,31.005,2623.7406672338,29.5144464092768,36.2106956562644,-1.49055359072321,5.20569565626438,1.49055359072321,5.20569565626438
"250321_000226.mea","s2","heptanone",0,0.603,0.435,0.603,137.547745249924,0.735510463630063,0.902383367832198,0.132510463630063,0.299383367832198,0.132510463630063,0.299383367832198
"250328_062704.mea","s2","heptanone",0,0.603,0.435,0.603,146.212939649232,0.78299230297494,0.960637905622769,0.17999230297494,0.357637905622769,0.17999230297494,0.357637905622769
"250331_143947.mea","s2","heptanone",0,0.603,0.435,0.603,123.430359386159,0.658582358053647,0.808001783308728,0.0555823580536465,0.205001783308728,0.0555823580536465,0.205001783308728
"250321_021224.mea","s2","heptanone",5,0.603,0.435,5.603,939.175677186369,5.86503425390482,7.19569553962428,0.262034253904816,1.59269553962428,0.262034253904816,1.59269553962428
"250328_020716.mea","s2","heptanone",5,0.603,0.435,5.603,890.265077683749,5.49831634706311,6.74577652938076,-0.104683652936888,1.14277652938076,0.104683652936888,1.14277652938076
"250331_154444.mea","s2","heptanone",5,0.603,0.435,5.603,811.245876510222,4.92388264074601,6.04101507711749,-0.679117359253986,0.438015077117489,0.679117359253986,0.438015077117489
"250320_225725.mea","s2","heptanone",7.5,0.603,0.435,8.103,1236.62455753967,8.3147312441571,10.2011807496132,0.211731244157102,2.09818074961321,0.211731244157102,2.09818074961321
"250328_010218.mea","s2","heptanone",7.5,0.603,0.435,8.103,1199.55791138381,7.98626213374082,9.79818843782012,-0.116737866259177,1.69518843782012,0.116737866259177,1.69518843782012
"250331_175441.mea","s2","heptanone",7.5,0.603,0.435,8.103,1042.79610060754,6.67326318867033,8.18729577401601,-1.42973681132967,0.0842957740160077,1.42973681132967,0.0842957740160077
"250320_204727.mea","s2","heptanone",10,0.603,0.435,10.603,1446.35096992586,10.3271645601693,12.6701957304173,-0.275835439830738,2.06719573041728,0.275835439830738,2.06719573041728
"250328_073203.mea","s2","heptanone",10,0.603,0.435,10.603,1419.59939089966,10.0543950901127,12.3355402153664,-0.548604909887294,1.73254021536639,0.548604909887294,1.73254021536639
"250331_164943.mea","s2","heptanone",10,0.603,0.435,10.603,1440.20080562508,10.2638380769625,12.5925017097135,-0.33916192303754,1.9895017097135,0.33916192303754,1.9895017097135
"250321_031725.mea","s2","heptanone",15,0.603,0.435,15.603,1887.77538681248,15.7616477095592,19.3376565610499,0.158647709559229,3.73465656104986,0.158647709559229,3.73465656104986
"250328_041710.mea","s2","heptanone",15,0.603,0.435,15.603,1807.84486171005,14.6207498409376,17.937911333826,-0.982250159062437,2.33491133382599,0.982250159062437,2.33491133382599
"250331_133450.mea","s2","heptanone",15,0.603,0.435,15.603,1791.56691720212,14.3984425068716,17.6651668240903,-1.20455749312842,2.06216682409028,1.20455749312842,2.06216682409028
"250321_010724.mea","s2","heptanone",20,0.603,0.435,20.603,2188.68457911658,20.8672046730384,25.6015643029263,0.264204673038435,4.99856430292632,0.264204673038435,4.99856430292632
"250328_031213.mea","s2","heptanone",20,0.603,0.435,20.603,2188.08503419722,20.8557336353916,25.587490711732,0.252733635391596,4.98449071173198,0.252733635391596,4.98449071173198
"250331_185937.mea","s2","heptanone",20,0.603,0.435,20.603,2165.71905651092,20.431602306647,25.0671322997703,-0.171397693353029,4.46413229977033,0.171397693353029,4.46413229977033
"250320_215227.mea","s2","heptanone",30,0.603,0.435,30.603,2687.14152588432,30.6689695313505,37.6271574398196,0.0659695313504578,7.0241574398196,0.0659695313504578,7.0241574398196
"250328_052208.mea","s2","heptanone",30,0.603,0.435,30.603,2671.04756753426,30.3768932835895,37.2688148177207,-0.22610671641052,6.66581481772074,0.22610671641052,6.66581481772074
"250331_200434.mea","s2","heptanone",30,0.603,0.435,30.603,2678.10461595921,30.5049659540534,37.4259446661937,-0.0980340459466191,6.82294466619371,0.0980340459466191,6.82294466619371
"250325_050742.mea","s3","heptanone",0,3.568,0.922,3.568,591.788193522241,3.43326316219857,4.21220326311662,-0.134736837801432,0.644203263116616,0.134736837801432,0.644203263116616
"250401_134817.mea","s3","heptanone",0,3.568,0.922,3.568,530.089696106083,3.03875952099869,3.72819448014019,-0.529240479001315,0.160194480140187,0.529240479001315,0.160194480140187
"250402_211111.mea","s3","heptanone",0,3.568,0.922,3.568,594.981021210024,3.45388425204202,4.23750287396031,-0.11411574795798,0.669502873960308,0.11411574795798,0.669502873960308
"250325_004742.mea","s3","heptanone",5,3.568,0.922,8.568,1177.96331684799,7.79838774416099,9.56768903260195,-0.769612255839013,0.99968903260195,0.769612255839013,0.99968903260195
"250401_145315.mea","s3","heptanone",5,3.568,0.922,8.568,1192.37100835973,7.92357801926186,9.72128252671461,-0.644421980738143,1.15328252671461,0.644421980738143,1.15328252671461
"250403_102929.mea","s3","heptanone",5,3.568,0.922,8.568,1158.44332157653,7.63052596772881,9.36174271009885,-0.937474032271187,0.793742710098851,0.937474032271187,0.793742710098851
"250324_234241.mea","s3","heptanone",7.5,3.568,0.922,11.068,1583.12990391455,11.8079947322441,14.4869972362305,0.739994732244117,3.41899723623045,0.739994732244117,3.41899723623045
"250401_170310.mea","s3","heptanone",7.5,3.568,0.922,11.068,1453.13590426638,10.397027088967,12.7559086973147,-0.670972911032978,1.68790869731466,0.670972911032978,1.68790869731466
"250403_123923.mea","s3","heptanone",7.5,3.568,0.922,11.068,1391.45305271155,9.77281305071033,11.9900727317593,-1.29518694928967,0.922072731759281,1.29518694928967,0.922072731759281
"250325_061243.mea","s3","heptanone",10,3.568,0.922,13.568,1459.54596838975,10.4635992866912,12.8375848215262,-3.10440071330883,-0.730415178473841,3.10440071330883,0.730415178473841
"250401_155811.mea","s3","heptanone",10,3.568,0.922,13.568,1651.70507842871,12.611279931416,15.4725320983464,-0.956720068584028,1.90453209834635,0.956720068584028,1.90453209834635
"250403_113426.mea","s3","heptanone",10,3.568,0.922,13.568,1691.63177798634,13.0999314808561,16.072049104133,-0.468068519143889,2.50404910413296,0.468068519143889,2.50404910413296
"250325_025741.mea","s3","heptanone",15,3.568,0.922,18.568,1924.1797829318,16.3092937177017,20.0095527116069,-2.25870628229827,1.44155271160693,2.25870628229827,1.44155271160693
"250401_124320.mea","s3","heptanone",15,3.568,0.922,18.568,1895.06079937536,15.8697449558259,19.470278953202,-2.69825504417407,0.902278953201971,2.69825504417407,0.902278953201971
"250402_200614.mea","s3","heptanone",15,3.568,0.922,18.568,1997.32785680278,17.4667955963567,21.4296690732119,-1.10120440364334,2.86166907321193,1.10120440364334,2.86166907321193
"250325_015240.mea","s3","heptanone",20,3.568,0.922,23.568,2309.24073735214,23.249526696942,28.5243884876169,-0.318473303057967,4.95638848761692,0.318473303057967,4.95638848761692
"250401_180808.mea","s3","heptanone",20,3.568,0.922,23.568,2317.37200899119,23.4145371851877,28.7268366205447,-0.153462814812318,5.15883662054469,0.153462814812318,5.15883662054469
"250403_134420.mea","s3","heptanone",20,3.568,0.922,23.568,2307.51639692237,23.2145825832896,28.481516239671,-0.353417416710407,4.91351623967095,0.353417416710407,4.91351623967095
"250325_040242.mea","s3","heptanone",30,3.568,0.922,33.568,2638.32460838654,29.7824715532594,36.5395304506697,-3.78552844674059,2.97153045066969,3.78552844674059,2.97153045066969
"250401_191305.mea","s3","heptanone",30,3.568,0.922,33.568,2710.23796726323,31.088128186285,38.141414975775,-2.47987181371501,4.57341497577502,2.47987181371501,4.57341497577502
"250403_144916.mea","s3","heptanone",30,3.568,0.922,33.568,2746.07748420019,31.7385506243718,38.9394055132551,-1.82944937562822,5.3714055132551,1.82944937562822,5.3714055132551
"250325_182659.mea","s4","heptanone",0,4.271,0.845,4.271,574.45555580875,3.32131916945461,4.07486137312865,-0.949680830545392,-0.196138626871351,0.949680830545392,0.196138626871351
"250331_221432.mea","s4","heptanone",0,4.271,0.845,4.271,617.105293354593,3.59801406360341,4.41433291403871,-0.67298593639659,0.14333291403871,0.67298593639659,0.14333291403871
"250402_133628.mea","s4","heptanone",0,4.271,0.845,4.271,617.566552244778,3.60102213722131,4.41802346058594,-0.669977862778694,0.147023460585944,0.669977862778694,0.147023460585944
"250325_140659.mea","s4","heptanone",5,4.271,0.845,9.271,1011.90502206123,6.42775972151111,7.88609238335827,-2.84324027848889,-1.38490761664173,2.84324027848889,1.38490761664173
"250331_231931.mea","s4","heptanone",5,4.271,0.845,9.271,1145.77061187418,7.52245106883231,9.2291477354971,-1.7485489311677,-0.0418522645029054,1.7485489311677,0.0418522645029054
"250402_144124.mea","s4","heptanone",5,4.271,0.845,9.271,1126.14539902492,7.35683437790301,9.02595586438163,-1.91416562209699,-0.245044135618375,1.91416562209699,0.245044135618375
"250325_130159.mea","s4","heptanone",7.5,4.271,0.845,11.771,1171.89183711662,7.74597446047379,9.50338420243085,-4.02502553952621,-2.26761579756915,4.02502553952621,2.26761579756915
"250401_012927.mea","s4","heptanone",7.5,4.271,0.845,11.771,1292.42749186617,8.82365896285797,10.8255741899429,-2.94734103714203,-0.945425810057118,2.94734103714203,0.945425810057118
"250402_165120.mea","s4","heptanone",7.5,4.271,0.845,11.771,1293.1885469166,8.83072147782934,10.8342390510977,-2.94027852217066,-0.936760948902347,2.94027852217066,0.936760948902347
"250325_193200.mea","s4","heptanone",10,4.271,0.845,14.271,1572.92288989741,11.6921611359738,14.3448832679333,-2.5788388640262,0.0738832679333257,2.5788388640262,0.0738832679333257
"250401_002429.mea","s4","heptanone",10,4.271,0.845,14.271,1543.54076385406,11.3636427805666,13.9418305384264,-2.90735721943338,-0.329169461573628,2.90735721943338,0.329169461573628
"250402_154623.mea","s4","heptanone",10,4.271,0.845,14.271,1588.08529816585,11.8646048885447,14.5564511271294,-2.40639511145531,0.285451127129429,2.40639511145531,0.285451127129429
"250325_161659.mea","s4","heptanone",15,4.271,0.845,19.271,1826.21462692979,14.8758051304746,18.2508336680915,-4.39519486952543,-1.02016633190851,4.39519486952543,1.02016633190851
"250331_210933.mea","s4","heptanone",15,4.271,0.845,19.271,1863.25948475704,15.40281670994,18.8974138426514,-3.86818329005999,-0.373586157348569,3.86818329005999,0.373586157348569
"250402_123133.mea","s4","heptanone",15,4.271,0.845,19.271,1885.57094449114,15.7290248279471,19.2976321871854,-3.5419751720529,0.0266321871854096,3.5419751720529,0.0266321871854096
"250325_151158.mea","s4","heptanone",20,4.271,0.845,24.271,1990.05207464289,17.3480695064725,21.2840063612085,-6.92293049352753,-2.98699363879149,6.92293049352753,2.98699363879149
"250401_023423.mea","s4","heptanone",20,4.271,0.845,24.271,2092.93603663886,19.0989836184084,23.4321685577267,-5.17201638159164,-0.838831442273346,5.17201638159164,0.838831442273346
"250402_175616.mea","s4","heptanone",20,4.271,0.845,24.271,2127.53756526151,19.7230918459773,24.1978747062237,-4.54790815402272,-0.0731252937763394,4.54790815402272,0.0731252937763394
"250325_172157.mea","s4","heptanone",30,4.271,0.845,34.271,2470.09736930209,26.5303799034056,32.5496029641043,-7.74062009659436,-1.72139703589567,7.74062009659436,1.72139703589567
"250401_033921.mea","s4","heptanone",30,4.271,0.845,34.271,2461.9396126317,26.3655355905421,32.3473587084949,-7.90546440945795,-1.92364129150512,7.90546440945795,1.92364129150512
"250402_190114.mea","s4","heptanone",30,4.271,0.845,34.271,2500.17050052584,27.1338217304202,33.2899539109348,-7.1371782695798,-0.981046089065231,7.1371782695798,0.981046089065231
